3.366388779,1.375479707,2.322771739
3.813158531,3.993945189,6.124770747
2.097471851,4.761075392,4.24630862
1.65544635,0.015196901,3.685993525
9.997687462,9.203247097,3.190938186
6.829475487,9.264754743,5.653618081
1.906547765,4.7416816,9.912301533
9.485717023,5.695840184,2.655865309
0.280140547,3.709547114,8.082682227
8.93083171,8.34896949,4.288430937
8.659373342,1.313704952,7.456260002
9.163927387,4.032974123,5.405703579
1.822402123,5.457645021,9.710783708
2.463840065,2.153989094,9.615058214
2.833711387,2.865269225,1.98796664
1.413981297,3.478026084,4.688938013
3.743180358,6.625520854,1.110389443
8.42698504,0.43403555,3.382202198
3.726281836,7.058953348,0.051579594
4.337933978,0.483500681,7.311483107
6.226372621,1.496068336,7.231703965
5.463646025,8.395913208,9.13928376
7.251655441,1.075074142,1.535450893
8.486495688,8.960441496,3.858414518
2.320600554,8.305692972,2.702021747
5.003258696,6.026013247,4.192973833
3.119731369,6.97526209,9.434497698
7.939577184,0.575924091,5.160683104
1.219040445,8.193132556,5.373350524
9.436597697,6.920060576,0.203953121
7.487645769,2.104120198,6.569628456
9.147277909,8.91640564,7.130483702
9.449841996,4.591532169,8.624094065
5.812296768,0.697781471,3.998395667
7.590764017,6.046242907,0.271537857
2.561173688,5.924160618,6.057256079
5.759126706,8.962464769,9.431598269
2.478873035,8.174959439,9.940363307
2.191169018,2.70555683,2.411647155
1.223473946,4.382585887,1.428769137
7.163371825,6.722270147,2.745086488
4.913598963,8.832802402,0.463178288
2.388257008,1.709449806,2.270345001
3.154826058,0.666762741,1.875655632
3.284356256,2.13147304,6.44952162
0.286882143,4.291955587,1.464351998
4.063452896,8.115991687,4.52083488
4.357897888,4.710360468,1.426760838
6.435914632,9.609421019,8.219962278
8.857772421,4.464204064,8.770586801
9.273475007,0.836166439,6.036928149
5.602175675,2.047363131,1.119061421
8.418991576,7.271770231,0.11792335
2.451602998,6.351740062,8.570338316
9.449069115,2.749396254,7.667153275
1.27212534,3.220523276,7.08666254
7.806569217,8.428431277,4.364458004
4.183898466,7.333578521,6.708188256
6.440615776,7.133221933,0.870145265
2.680303673,1.709931906,1.189772854
7.65307144,0.360791278,5.941176406
9.331367602,9.738863241,7.362845677
1.465984832,0.53772746,4.506006039
4.17507202,3.785228051,4.272653589
1.430151848,9.968800003,2.794680428
6.529680945,2.21075969,1.650633348
1.486517996,4.078036667,9.898760116
7.73155653,8.568486393,8.2689631
1.520305935,2.634633669,6.784090488
3.089668751,9.358308851,8.449229192
4.992948474,3.506143709,6.648322214
5.360674887,7.483545602,1.737276881
8.946885991,5.662712595,7.282080794
9.884439857,6.243854688,1.685486735
1.56261845,0.741872813,0.075771561
5.522870471,5.447212552,9.80142786
0.902436316,9.168955037,2.479670269
3.731951663,5.77909151,4.876532572
4.362776317,9.907086501,3.127385799
4.295935371,5.929398068,5.053672556
1.678783782,6.95520592,4.369670481
5.184078882,1.716694022,4.823308197
5.932014669,7.223086845,3.896918005
5.362099207,0.620792792,4.994705787
1.92060513,6.247701915,9.110867756
0.910417484,8.196804582,4.52207404
5.29426093,0.864769432,2.842956688
8.237055451,3.836167161,1.365314811
5.500735778,4.260979672,7.06321284
6.29002148,7.387172011,3.545020753
4.689021195,6.469826697,5.441926562
4.679608883,2.848238982,6.437296836
3.901580196,6.046151198,2.644957779
6.31565355,6.508374126,0.676101936
8.178683189,6.592504484,7.895559727
9.883164479,8.765708764,5.448136256
2.337156122,1.302593487,7.347555738
3.316943664,5.202946095,5.721729011
3.184333228,4.050286285,9.691708771
4.517334187,8.401966706,3.554875815
6.785620829,7.708434831,6.33568164
2.063808002,7.801501408,9.28137327
0.051198384,5.245197519,2.719163712
0.7216376,4.948553104,7.666209649
4.945994522,6.027630357,8.664014499
0.25511781,9.018717893,5.424695061
3.878863769,0.118107181,7.150966293
1.042789661,5.488697674,9.732903377
6.758670802,4.638765924,0.780946434
6.458716133,2.91040078,0.746623223
5.573501678,6.161265404,1.160882139
6.685174359,5.55896308,6.40728139
0.492805732,6.921625792,4.13693255
5.589715054,1.05797154,7.214078794
3.343238889,0.573381476,0.975565057
2.087660538,1.415548414,5.871353134
1.736874865,3.14593137,2.524620695
8.316095796,4.527901138,6.042480897
0.4088495,0.265384809,2.06187128
4.374593511,4.697545183,3.16747103
9.331108177,3.227222045,2.159133061
6.760808297,7.120702898,4.410139284
2.728974013,3.45145114,1.526891463
0.854192146,9.530072927,0.145298184
3.002526891,7.248566884,6.758773019
9.1047427,3.514973363,9.00161572
4.489817732,8.059369017,6.633526
5.547880481,4.020328472,5.493720058
0.840324632,9.060669688,5.79726307
8.28607941,8.442796114,5.249218679
9.766173455,9.713163881,1.988839917
2.502485963,5.173428199,1.195336929
9.588830838,3.375494229,0.123509054
5.100950182,8.970393904,7.74172449
7.217942173,6.993431611,3.599163277
3.209103923,4.173520418,0.57951974
6.228004162,6.943549341,1.597888962
7.270389259,4.121928835,0.741724893
0.535781423,1.462064014,4.670325857
3.076858359,7.300408203,4.721643234
0.401044593,7.519320644,8.483342138
0.457548715,4.170788357,6.559184498
3.298489396,3.378894254,3.8770201
5.86040229,2.57489004,9.44800257
9.161738897,6.408703365,9.446588753
4.547546701,1.715967359,2.007069427
0.488876189,5.432854147,2.104592889
2.990184745,7.586538886,0.95361899
1.332715308,2.342705692,5.357770542
6.354559585,4.345410726,8.779710062
2.878714083,3.515587381,5.908100747
0.859290755,9.049259004,2.248063376
7.944169338,8.537981865,1.696007782
1.200601689,8.662456146,5.481612954
6.891174986,1.17181557,2.860924594
1.07698766,9.702631415,6.13799782
8.199415854,8.975738716,3.756101948
6.369479341,4.907876815,2.080296856
1.975424571,6.741907253,2.736289954
3.338657986,3.792645338,8.349225704
2.58086013,5.960083733,4.179746016
3.624369524,9.004279028,6.498053991
5.436015637,7.602013355,8.128162704
8.614865123,2.365529752,0.035162368
7.191594181,2.768923288,5.360443327
0.976989973,1.438608769,2.542873535
1.312890232,1.353669034,9.088249867
7.101978522,9.086146393,2.617797454
1.52395123,7.900493443,9.412438472
8.057108344,2.93995201,8.242223133
7.520672824,4.568587083,1.840806771
6.526005418,7.451011183,7.191102722
5.717257636,6.820985209,5.832013994
1.006305155,2.052433513,1.461837747
5.721474373,5.174268738,6.520796339
4.482527798,2.386838758,2.530420547
9.84187242,1.341546673,7.164058048
4.718902291,6.173075911,4.101492874
8.405663818,3.63925238,8.193978518
2.843100539,5.387304571,3.550971432
0.529006164,9.810642284,6.447137754
7.688172792,9.427553341,3.705447365
9.741589759,5.853989728,7.636436172
1.003124244,1.790583768,2.727064066
7.478771938,6.856906592,5.34851979
1.596569469,9.733839787,7.845444002
3.03617731,4.787494837,7.195047893
9.539380519,8.460289821,1.006925778
1.446367412,5.874929351,4.00920666
9.376590385,7.75374343,4.225411511
7.163663867,2.150073696,5.802797392
0.683395739,3.639604922,8.993964226
1.042792872,2.682065773,5.901396934
4.294080191,7.813388981,9.753539581
2.181373714,6.069183069,7.448199265
4.863968969,3.89761582,9.633922417
9.161652753,7.60916748,9.749596213
3.894566121,1.723353055,7.197932165
7.851454616,6.418005045,7.09797342
1.816823673,2.641831957,2.948359049
1.655496989,7.939931977,2.404228038
3.290514279,7.750382374,6.841955224
7.45662375,9.157904247,3.981321117
6.062047916,1.575400164,2.384957666
6.097204317,5.21672739,0.670972416
0.44773003,3.558727705,3.714859386
7.0797738,1.810555652,0.039094166
2.84327954,1.166209285,6.586621228
3.823197296,5.04912104,9.175556862
2.006556634,9.375072007,4.90570559
1.038023285,6.039405085,8.111356598
7.022504028,0.250347483,5.652507457
3.199303605,0.155178768,0.292276468
5.943320799,0.915320077,9.81267839
7.446777609,9.907783615,0.099145851
9.500171094,1.811986326,3.388802913
0.761158161,4.343941884,1.471635046
4.086639831,9.159641851,7.480128373
3.401118164,1.968380523,5.763225942
5.457908215,4.586588854,2.508712459
9.303022457,0.360636287,1.402006324
5.223749006,9.642116035,9.792631525
4.996016967,2.994541846,9.668705993
3.24107655,7.820654407,6.234542212
0.930015267,1.986574656,1.885695821
4.584658265,3.31949279,2.23919691
0.931089298,7.484985192,8.563834736
8.948889879,1.208875703,7.245719267
1.649495235,1.752767038,9.999177373
6.004186951,8.297088056,9.058777985
5.154839352,4.475823256,2.602147004
9.553689506,5.502676322,5.19595218
1.052191844,8.932237334,5.582088839
4.728637394,8.78176494,3.911562438
2.933087579,9.528809818,5.936733641
9.105667557,6.486456232,2.233419969
1.032222315,8.248872758,2.893479114
6.534917132,7.112651191,4.316221499
8.102600696,7.45663102,9.424107492
9.409147473,8.847572371,2.747854381
0.720540898,9.404860152,2.508221639
2.92630382,4.79602492,3.354562812
8.283450682,2.347810947,9.587960311
6.327409136,4.925787959,9.1011337
2.200146244,8.405621437,0.016684558
4.492242231,2.359733889,9.85267155
8.293705197,6.37101516,4.927760388
